Section Distance [km];Depth;Fluorescence;Estimated-Measured Fluorescence
169.83261;15.29790;0.05060;0.00072
169.83261;15.27660;0.04690;0.00442
169.83261;15.34410;0.04770;0.00364
169.86196;14.21240;0.05110;0.00004
169.86196;14.36310;0.05120;-0.00006
169.86196;14.36810;0.05170;-0.00056
169.86196;14.61450;0.05260;-0.00147
169.86196;14.86810;0.05100;0.00015
169.89130;13.43400;0.05020;0.00065
169.89130;13.44190;0.04620;0.00465
169.89130;13.39830;0.05120;-0.00037
169.89130;13.56300;0.04920;0.00171
169.89130;13.87010;0.05260;-0.00154
169.92064;12.27970;0.04670;0.00358
169.92064;12.49990;0.05110;-0.00073
169.92064;12.59190;0.05030;0.00010
169.92064;12.71380;0.05040;0.00005
169.92064;13.04620;0.05010;0.00050
169.94998;11.33850;0.05210;-0.00161
169.94998;11.56470;0.04870;0.00165
169.94998;11.81410;0.04900;0.00120
169.94998;11.95700;0.04810;0.00201
169.97932;10.14820;0.04890;0.00022
169.97932;10.36990;0.04780;0.00173
169.97932;10.59270;0.05050;-0.00056
169.97932;10.73550;0.05090;-0.00069
169.97932;10.93310;0.04940;0.00117
170.00866;8.94270;0.04780;0.00048
170.00866;9.14560;0.04880;-0.00040
170.00866;9.23480;0.04860;-0.00016
170.00866;9.39170;0.04550;0.00302
170.00866;9.80140;0.04760;0.00111
170.03800;8.30750;0.04660;0.00090
170.03800;8.16820;0.04670;0.00064
170.03800;8.25830;0.04760;-0.00016
170.03800;8.65200;0.04880;-0.00090
170.06735;7.33830;0.04600;0.00049
170.06735;7.55750;0.04530;0.00139
170.06735;7.58540;0.04740;-0.00068
170.06735;7.75980;0.04850;-0.00162
170.06735;8.16810;0.04450;0.00280
170.09669;6.34720;0.04710;-0.00220
170.09669;6.74620;0.04480;0.00095
170.09669;6.72280;0.04490;0.00080
170.09669;6.91200;0.04920;-0.00312
170.09669;7.19900;0.04340;0.00294
170.12603;5.12060;0.04200;0.00113
170.12603;5.26600;0.04230;0.00096
170.12603;5.54730;0.04220;0.00131
170.12603;5.75960;0.04100;0.00270
170.12603;5.97670;0.04190;0.00219
170.15537;4.89900;0.04360;-0.00067
170.15537;4.64090;0.04430;-0.00148
170.15537;4.42530;0.04200;0.00097
170.15537;4.85210;0.04360;-0.00071
170.18471;7.09760;0.04570;0.00048
170.18471;6.48240;0.04780;-0.00267
170.18471;5.95990;0.04280;0.00123
170.18471;5.47890;0.04340;0.00003
170.18471;5.31800;0.04470;-0.00141
170.21405;9.95220;0.05210;-0.00349
170.21405;9.33680;0.04810;0.00016
170.21405;8.64270;0.04750;0.00018
170.21405;7.87060;0.04940;-0.00257
170.24340;13.67030;0.04770;0.00256
170.24340;12.93070;0.05480;-0.00488
170.24340;12.18970;0.05220;-0.00246
170.24340;11.38510;0.05250;-0.00243
170.24340;10.56380;0.04710;0.00251
170.27274;17.79240;0.05640;-0.00244
170.27274;17.03140;0.05840;-0.00560
170.27274;16.21710;0.05370;-0.00197
170.27274;15.36130;0.05210;-0.00122
170.27274;14.53150;0.05340;-0.00298
170.30208;21.20750;0.06160;-0.00432
170.30208;20.47200;0.05620;0.00249
170.30208;19.78390;0.06370;-0.00555
170.30208;19.11760;0.06010;-0.00364
170.30208;18.44560;0.05520;-0.00010
170.33142;23.60100;0.06370;-0.00364
170.33142;23.05470;0.06300;-0.00317
170.33142;22.55500;0.06260;-0.00356
170.33142;21.92040;0.05800;-0.00084
170.36076;26.36760;0.06590;-0.00121
170.36076;25.85150;0.06860;-0.00462
170.36076;25.34050;0.06380;-0.00050
170.36076;24.73960;0.06400;-0.00229
170.36076;24.13630;0.06090;-0.00033
170.39010;28.08670;0.06840;-0.00249
170.39010;27.76250;0.06670;-0.00205
170.39010;27.45910;0.06970;-0.00477
170.39010;26.97320;0.06970;-0.00429
170.41944;30.69740;0.07360;-0.00456
170.41944;30.16800;0.07160;-0.00313
170.41944;29.72900;0.07180;-0.00350
170.41944;29.28160;0.07200;-0.00389
170.41944;28.69300;0.06290;0.00490
170.44879;32.47320;0.07490;-0.00225
170.44879;32.04140;0.07530;-0.00386
170.44879;31.58210;0.06890;0.00144
170.44879;31.05380;0.07530;-0.00591
170.47813;34.79240;0.07810;-0.00099
170.47813;34.34180;0.07990;-0.00246
170.47813;33.87950;0.07990;-0.00307
170.47813;33.35400;0.07770;-0.00250
170.47813;32.86540;0.07810;-0.00436
170.50747;36.92520;0.08570;-0.00744
170.50747;36.22570;0.07720;-0.00117
170.50747;35.58620;0.07950;-0.00254
170.50747;35.31830;0.07490;0.00208
170.50747;35.13020;0.08220;-0.00520
170.53681;38.23180;0.07970;0.00019
170.53681;37.76430;0.08040;-0.00041
170.53681;37.49220;0.08570;-0.00576
170.53681;37.36030;0.08140;-0.00149
170.56615;40.11540;0.09080;-0.01132
170.56615;39.62900;0.09080;-0.01036
170.56615;39.26400;0.08830;-0.00804
170.56615;39.06090;0.08980;-0.00985
170.56615;38.74330;0.08870;-0.00919
170.59549;41.94150;0.09840;-0.01579
170.59549;41.48040;0.08900;-0.00839
170.59549;41.16310;0.08980;-0.00983
170.59549;40.95370;0.09150;-0.01187
170.59549;40.68240;0.09310;-0.01378
170.62484;43.48920;0.09080;-0.00064
170.62484;43.11100;0.09950;-0.00950
170.62484;42.72090;0.10520;-0.01620
170.62484;42.32620;0.08820;-0.00196
170.65418;45.05810;0.10140;-0.01132
170.65418;44.72110;0.09320;-0.00370
170.65418;44.46960;0.10420;-0.01500
170.65418;44.12360;0.10400;-0.01521
170.65418;43.78390;0.09420;-0.00485
170.68352;46.86050;0.11000;-0.01926
170.68352;46.51960;0.10280;-0.01498
170.68352;46.20670;0.10410;-0.01720
170.68352;45.88730;0.10510;-0.01622
170.68352;45.47200;0.10170;-0.01107
170.71286;48.04420;0.12180;-0.01725
170.71286;47.63320;0.11520;-0.01405
170.71286;47.39930;0.10500;-0.00753
170.71286;47.20520;0.10430;-0.00989
170.74220;49.86070;0.11650;-0.00176
170.74220;49.62640;0.11670;-0.00320
170.74220;49.18500;0.12310;-0.01241
170.74220;48.85260;0.11520;-0.00742
170.74220;48.47770;0.12280;-0.01764
170.77154;51.53300;0.12730;-0.00568
170.77154;51.23500;0.12640;-0.00535
170.77154;50.87650;0.12070;-0.00035
170.77154;50.43030;0.12530;-0.00732
170.77154;50.09350;0.12620;-0.01020
170.80088;52.74700;0.13240;-0.01002
170.80088;52.54550;0.13210;-0.00886
170.80088;52.25140;0.13210;-0.00800
170.80088;51.90600;0.13950;-0.01657
170.83023;54.60060;0.15310;-0.01079
170.83023;54.19040;0.14370;-0.00941
170.83023;53.79970;0.15000;-0.02400
170.83023;53.35830;0.13900;-0.01591
170.83023;53.01820;0.13450;-0.01325
170.85957;56.19620;0.14880;-0.00271
170.85957;55.56740;0.16020;-0.01242
170.85957;55.32150;0.16100;-0.01179
170.85957;55.12740;0.15370;-0.00588
170.85957;54.85120;0.15060;-0.00561
170.88891;57.75100;0.15530;-0.00381
170.88891;57.33730;0.15820;-0.00630
170.88891;57.10090;0.15970;-0.00868
170.88891;56.97010;0.15930;-0.00877
170.88891;56.72710;0.16580;-0.01629
170.91825;59.06520;0.15800;-0.00803
170.91825;58.73550;0.15670;-0.00714
170.91825;58.49590;0.14880;0.00053
170.91825;58.15880;0.15680;-0.00716
170.94759;60.69800;0.16290;-0.00875
170.94759;60.53610;0.15920;-0.00615
170.94759;60.35530;0.14990;0.00280
170.94759;59.96330;0.16230;-0.01005
170.94759;59.47670;0.15810;-0.00689
170.97693;62.42000;0.16920;-0.00567
170.97693;62.16340;0.17970;-0.01811
170.97693;61.89290;0.17590;-0.01583
170.97693;61.43210;0.17020;-0.01153
170.97693;61.02980;0.16550;-0.00891
171.00628;64.04200;0.16390;0.00141
171.00628;63.81820;0.16660;-0.00191
171.00628;63.46820;0.16950;-0.00551
171.00628;63.02970;0.18750;-0.02219
171.00628;62.68940;0.18040;-0.01482
171.03562;65.38910;0.18270;-0.01594
171.03562;64.98780;0.18150;-0.01396
171.03562;64.59890;0.17060;-0.00396
171.03562;64.25300;0.17520;-0.00937
171.06496;66.86720;0.20720;-0.01164
171.06496;66.51150;0.17440;0.01839
171.06496;66.05840;0.18320;-0.00682
171.06496;65.83860;0.17160;-0.00319
171.06496;65.72460;0.16920;-0.00295
171.09430;68.22740;0.19850;0.02027
171.09430;67.92330;0.19820;0.01286
171.09430;67.50490;0.19110;0.01187
171.09430;67.20680;0.19240;0.00591
171.09430;67.03550;0.18200;0.01523
171.12364;69.61630;0.21420;0.03084
171.12364;69.16980;0.21260;0.02881
171.12364;68.96330;0.21140;0.02761
171.12364;68.79190;0.20070;0.03595
171.12364;68.60080;0.19620;0.03473
171.15298;70.64850;0.22490;0.01584
171.15298;70.46250;0.21020;0.02255
171.15298;70.22190;0.21120;0.01922
171.15298;70.02170;0.21630;0.01921
171.18232;72.30380;0.26380;0.06218
171.18232;72.08420;0.25940;0.07277
171.18232;71.97350;0.23520;0.10009
171.18232;71.59930;0.23060;0.08035
171.18232;71.17830;0.21070;0.05859
171.21167;73.97480;0.33920;0.01586
171.21167;73.70040;0.33520;0.01385
171.21167;73.46080;0.31080;0.03300
171.21167;73.18150;0.29700;0.03863
171.21167;72.75350;0.28560;0.03691
171.24101;75.52200;0.97020;-0.17833
171.24101;75.32690;0.92280;-0.21578
171.24101;75.05150;0.95060;-0.36334
171.24101;74.75490;0.40680;0.09263
171.24101;74.36100;0.37260;0.03174
171.27035;77.22420;0.80840;0.02383
171.27035;76.91200;0.83020;0.02596
171.27035;76.48640;0.85230;0.03360
171.27035;76.07680;0.90300;-0.01407
171.27035;75.79610;0.89600;-0.00499
171.29969;78.22780;0.81230;0.02637
171.29969;77.77770;0.82220;0.01010
171.29969;77.57210;0.79290;0.03629
171.29969;77.45840;0.82300;0.00447
171.32903;79.53010;0.85820;-0.01710
171.32903;79.36460;0.80720;0.03488
171.32903;79.22210;0.82010;0.02282
171.32903;79.06000;0.82870;0.01519
171.32903;78.67420;0.84620;-0.00357
171.35837;81.06520;0.80830;-0.01208
171.35837;80.93040;0.81850;-0.01789
171.35837;80.81900;0.83450;-0.03026
171.35837;80.54870;0.84550;-0.03244
171.35837;79.97890;0.83830;-0.00821
171.38772;82.29880;0.84520;-0.03800
171.38772;82.03880;0.84440;-0.03494
171.38772;81.71170;0.82290;-0.02257
171.38772;81.36120;0.85120;-0.06066
171.41706;83.37820;0.81880;-0.05135
171.41706;83.22490;0.78920;-0.01233
171.41706;83.02480;0.79630;-0.00712
171.41706;82.75940;0.85610;-0.05620
171.41706;82.41510;0.84350;-0.03882
171.44640;84.63900;0.74040;0.00424
171.44640;84.77860;0.74360;-0.00454
171.44640;84.60030;0.74960;-0.00341
171.44640;84.17230;0.77550;-0.02628
171.44640;83.66740;0.77090;-0.02244
171.47574;85.90720;0.69500;0.01127
171.47574;85.74900;0.72310;-0.01405
171.47574;85.13110;0.75700;-0.03311
171.47574;84.73630;0.76560;-0.02594
171.50508;87.07270;0.67120;0.00655
171.50508;86.93150;0.65100;0.02916
171.50508;86.31920;0.76050;-0.06406
171.50508;85.83480;0.66180;0.04483
171.50508;85.83720;0.68380;0.02279
171.53442;88.15790;0.64270;0.02341
171.53442;87.78780;0.66100;0.00498
171.53442;87.40130;0.65530;0.01654
171.53442;86.98920;0.71030;-0.03194
171.53442;86.95080;0.67300;0.00597
171.56376;88.99940;0.64220;0.01502
171.56376;88.67920;0.67250;-0.00882
171.56376;88.47640;0.64150;0.02377
171.56376;88.26270;0.64920;0.01609
171.59311;90.33180;0.61480;0.02519
171.59311;90.11070;0.62150;0.02118
171.59311;89.72160;0.66310;-0.01776
171.59311;89.44600;0.62880;0.01842
171.59311;89.20660;0.65110;0.00081
171.62245;91.32960;0.62410;-0.01234
171.62245;91.23680;0.64270;-0.02805
171.62245;91.03530;0.61340;0.00711
171.62245;90.71710;0.64180;-0.01312
171.62245;90.49630;0.61270;0.02165
171.65179;92.80710;0.55720;-0.00741
171.65179;92.61000;0.57970;-0.02041
171.65179;92.21490;0.60240;-0.02397
171.65179;91.81610;0.63250;-0.03717
171.65179;91.51220;0.61000;-0.00523
171.68113;93.60180;0.53110;0.00580
171.68113;93.33850;0.56250;-0.02175
171.68113;93.08690;0.55630;-0.01186
171.68113;92.92140;0.54590;0.00096
171.71047;94.79400;0.46360;0.02636
171.71047;94.67540;0.47870;0.01561
171.71047;94.52610;0.53600;-0.03622
171.71047;94.22650;0.53620;-0.02414
171.71047;93.93600;0.52780;-0.00380
171.73981;95.96560;0.51320;-0.05972
171.73981;95.76260;0.44760;0.01088
171.73981;95.49210;0.44160;0.02355
171.73981;95.29000;0.45260;0.01862
171.73981;95.01360;0.47240;0.00896
171.76916;96.86930;0.39890;0.03125
171.76916;96.67510;0.39440;0.04073
171.76916;96.48660;0.42280;0.01716
171.76916;96.25990;0.44420;0.00157
171.79850;98.07820;0.39630;0.00731
171.79850;97.75360;0.40710;0.00253
171.79850;97.56170;0.40410;0.00967
171.79850;97.27560;0.42150;-0.00156
171.79850;97.03410;0.42620;-0.00070
171.82784;99.13820;0.37200;0.02398
171.82784;98.87990;0.38460;0.01164
171.82784;98.71610;0.37270;0.02493
171.82784;98.50250;0.41240;-0.01296
171.82784;98.19300;0.39210;0.00996
171.85718;100.42010;0.39010;0.00193
171.85718;100.12640;0.37490;0.01860
171.85718;99.84520;0.38560;0.00932
171.85718;99.67970;0.38610;0.00925
171.85718;99.39170;0.41110;-0.01554
171.88652;101.29380;0.41320;-0.01804
171.88652;101.02500;0.40600;-0.01286
171.88652;100.90370;0.37890;0.01332
171.88652;100.73120;0.39540;-0.00448
171.91586;102.60350;0.37480;0.01258
171.91586;102.35180;0.38590;0.00247
171.91586;102.16210;0.39040;0.00003
171.91586;101.98310;0.39220;0.00017
171.91586;101.67130;0.38050;0.01525
171.94520;103.91830;0.39210;-0.00968
171.94520;103.65360;0.38720;-0.00159
171.94520;103.23960;0.38830;0.00014
171.94520;103.02160;0.37970;0.00818
171.94520;102.83510;0.38550;0.00191
171.97455;104.89420;0.37930;-0.00468
171.97455;104.62350;0.40110;-0.02537
171.97455;104.27340;0.38300;-0.00558
171.97455;104.07000;0.38840;-0.00853
172.00389;106.00710;0.38250;-0.02319
172.00389;105.64130;0.34300;0.02259
172.00389;105.40300;0.37520;-0.00552
172.00389;105.22140;0.38730;-0.01461
172.00389;105.04800;0.37160;0.00178
172.03323;106.88930;0.36310;-0.00116
172.03323;106.71060;0.37930;-0.01875
172.03323;106.51110;0.36230;-0.00330
172.03323;106.41460;0.37470;-0.01645
172.03323;106.23830;0.34920;0.00768
172.06257;107.58750;0.33930;0.02110
172.06257;107.54700;0.35190;0.00872
172.06257;107.42530;0.39410;-0.03281
172.06257;107.25500;0.37020;-0.00798
172.09191;108.58240;0.37430;-0.02102
172.09191;108.67130;0.34400;0.00859
172.09191;108.48860;0.37240;-0.01838
172.09191;108.16280;0.37050;-0.01393
172.09191;107.78620;0.37310;-0.01420
172.12125;109.90890;0.36250;-0.00896
172.12125;109.68270;0.35830;-0.00566
172.12125;109.32530;0.37200;-0.02079
172.12125;108.92410;0.37150;-0.02110
172.12125;108.57050;0.37540;-0.02231
172.15060;110.57480;0.36850;-0.01759
172.15060;110.30320;0.36730;-0.01527
172.15060;110.15760;0.35680;-0.00416
172.15060;110.07360;0.34540;0.00759
172.17994;113.22050;0.36120;-0.02342
172.17994;112.76520;0.38180;-0.03853
172.17994;112.23090;0.36190;-0.01631
172.17994;111.90470;0.35030;-0.00329
172.17994;111.47850;0.36430;-0.01630
172.17994;111.05530;0.38830;-0.03936
172.20928;116.21520;0.30890;-0.00739
172.20928;115.61620;0.33180;-0.02839
172.20928;114.84330;0.34450;-0.03588
172.20928;114.12280;0.34070;-0.01742
172.20928;113.60420;0.35270;-0.02044
172.23862;121.60840;0.31940;-0.02997
172.23862;120.65010;0.31340;-0.02138
172.23862;119.88690;0.31180;-0.02118
172.23862;118.85170;0.32300;-0.02803
172.23862;118.16900;0.29290;0.00885
172.23862;117.54310;0.33220;-0.02889
172.23862;116.90640;0.33930;-0.03837
172.26796;127.72640;0.26570;-0.00498
172.26796;127.18770;0.30410;-0.03838
172.26796;126.21130;0.30630;-0.03461
172.26796;125.00180;0.31860;-0.04562
172.26796;124.07390;0.32740;-0.04975
172.26796;123.42820;0.29680;-0.01832
172.26796;122.63830;0.31930;-0.03679
172.29730;129.82069;0.26270;-0.01520
172.29730;129.59380;0.25150;-0.00302
172.29730;129.33690;0.25140;-0.00226
172.29730;129.17110;0.25390;-0.00434
172.29730;128.84460;0.25150;-0.00110
172.29730;128.47211;0.26390;-0.01165
172.29730;128.11571;0.25810;-0.00180
172.32664;133.23560;0.24060;-0.00796
172.32664;132.71730;0.25250;-0.01749
172.32664;132.14729;0.25060;-0.01309
172.32664;131.72929;0.25760;-0.01859
172.32664;131.41701;0.23920;0.00074
172.32664;131.07990;0.25060;-0.00966
172.32664;130.57170;0.25610;-0.01291
172.32664;130.16670;0.26450;-0.01895
172.35599;139.22810;0.21650;-0.00966
172.35599;138.59570;0.21630;-0.00932
172.35599;137.90359;0.21350;-0.00638
172.35599;137.07660;0.23890;-0.02660
172.35599;136.52220;0.23330;-0.01751
172.35599;136.05901;0.22230;-0.00448
172.35599;135.42560;0.23780;-0.01716
172.35599;134.84160;0.23030;-0.00629
172.35599;134.27170;0.25110;-0.02381
172.35599;133.72040;0.24760;-0.01743
172.38533;145.46860;0.20520;-0.01368
172.38533;144.91550;0.20060;-0.00759
172.38533;144.41080;0.20000;-0.00515
172.38533;143.78700;0.21090;-0.01383
172.38533;143.12801;0.21520;-0.01596
172.38533;142.42090;0.21970;-0.01816
172.38533;141.79691;0.22630;-0.02277
172.38533;141.13560;0.20830;-0.00320
172.38533;140.45911;0.22970;-0.02349
172.38533;139.77130;0.22760;-0.02091
172.41467;153.57800;0.12550;-0.01056
172.41467;152.80510;0.16320;-0.03931
172.41467;151.61200;0.16950;-0.03797
172.41467;150.92390;0.16950;-0.02957
172.41467;150.49840;0.17080;-0.02567
172.41467;150.03210;0.19020;-0.04247
172.41467;149.35831;0.17490;-0.02557
172.41467;148.67580;0.18220;-0.02625
172.41467;147.94949;0.20530;-0.03799
172.41467;147.35040;0.19370;-0.01706
172.41467;146.62421;0.20890;-0.02099
172.41467;145.96021;0.20100;-0.01018
172.44401;162.52631;0.07240;-0.01374
172.44401;161.64740;0.06080;-0.00011
172.44401;160.73570;0.07450;-0.01052
172.44401;160.11279;0.08420;-0.01574
172.44401;159.68810;0.09760;-0.02608
172.44401;158.92560;0.08640;-0.01165
172.44401;157.98650;0.10800;-0.02793
172.44401;157.23070;0.09810;-0.01087
172.44401;156.78819;0.09530;-0.00461
172.44401;156.23531;0.09610;-0.00283
172.44401;155.29260;0.12090;-0.02241
172.44401;154.31490;0.11090;-0.00532
172.44401;153.91811;0.12230;-0.01181
172.47335;174.17160;0.05470;-0.00555
172.47335;173.74049;0.06110;-0.01135
172.47335;173.33000;0.04840;0.00192
172.47335;172.50729;0.05390;-0.00322
172.47335;171.73351;0.06060;-0.00980
172.47335;170.68871;0.04760;0.00311
172.47335;169.85049;0.05050;0.00003
172.47335;169.49229;0.05130;-0.00086
172.47335;168.93660;0.05510;-0.00476
172.47335;167.76750;0.05050;-0.00018
172.47335;166.85390;0.05970;-0.00945
172.47335;166.15240;0.05400;-0.00351
172.47335;165.40570;0.05190;-0.00056
172.47335;164.62010;0.06000;-0.00691
172.47335;163.90250;0.05800;-0.00262
172.47335;163.25220;0.06300;-0.00599
172.50269;186.11440;0.04360;-0.00280
172.50269;185.52670;0.05350;-0.00999
172.50269;184.83051;0.06060;-0.01488
172.50269;183.84309;0.04390;-0.00108
172.50269;183.09570;0.05070;-0.00753
172.50269;182.54359;0.04960;-0.00570
172.50269;181.97960;0.05360;-0.01053
172.50269;181.12740;0.04160;-0.00053
172.50269;180.07449;0.04520;-0.00296
172.50269;179.53850;0.04630;-0.00363
172.50269;178.90221;0.04450;-0.00152
172.50269;178.35989;0.04910;-0.00545
172.50269;177.48640;0.06420;-0.01753
172.50269;176.97890;0.05470;-0.00703
172.50269;176.46860;0.05000;-0.00252
172.50269;175.62849;0.05520;-0.00772
172.50269;175.09579;0.05260;-0.00456
172.50269;174.77710;0.05060;-0.00222
172.50269;174.49370;0.04820;0.00048
172.53204;206.05820;0.03640;-10000000000.00000
172.53204;205.72290;0.03310;-10000000000.00000
172.53204;205.04810;0.03600;-10000000000.00000
172.53204;204.33949;0.03640;-10000000000.00000
172.53204;203.11610;0.03690;-10000000000.00000
172.53204;202.74940;0.03760;-10000000000.00000
172.53204;201.81261;0.04070;-10000000000.00000
172.53204;200.96190;0.03330;-10000000000.00000
172.53204;199.88071;0.03730;-0.00068
172.53204;199.13120;0.03890;-0.00261
172.53204;198.28030;0.03830;-0.00147
172.53204;197.51730;0.03750;-0.00097
172.53204;196.63260;0.03590;0.00037
172.53204;195.61990;0.03860;-0.00132
172.53204;194.90640;0.04140;-0.00381
172.53204;194.35091;0.03680;0.00053
172.53204;193.62830;0.03720;-0.00084
172.53204;192.56870;0.03490;0.00298
172.53204;191.65669;0.05100;-0.01190
172.53204;191.05870;0.03830;0.00131
172.53204;190.18291;0.03680;0.00139
172.53204;189.35080;0.03940;-0.00107
172.53204;188.74170;0.04130;-0.00236
172.53204;187.96280;0.04200;-0.00322
172.53204;187.10181;0.04150;-0.00236
172.56138;204.78810;0.03600;-10000000000.00000
172.56138;205.19930;0.03600;-10000000000.00000
172.56138;205.93680;0.03370;-10000000000.00000
172.56138;206.31171;0.03400;-10000000000.00000
172.56138;206.50290;0.03610;-10000000000.00000
172.56138;206.70610;0.03360;-10000000000.00000
172.56138;206.99319;0.03780;-10000000000.00000
172.56138;207.59540;0.03670;-10000000000.00000
172.56138;207.64461;0.03410;-10000000000.00000
172.56138;207.46291;0.03420;-10000000000.00000
172.56138;207.24831;0.03290;-10000000000.00000
172.56138;207.35570;0.03530;-10000000000.00000
172.56138;207.60320;0.03320;-10000000000.00000
172.56138;207.54280;0.03440;-10000000000.00000
172.56138;207.21570;0.03330;-10000000000.00000
172.56138;207.17140;0.03180;-10000000000.00000
172.56138;207.31050;0.03460;-10000000000.00000
172.56138;207.19670;0.03750;-10000000000.00000
172.56138;207.15240;0.03400;-10000000000.00000
172.56138;207.07170;0.03290;-10000000000.00000
172.56138;206.78239;0.03750;-10000000000.00000
172.56138;206.59731;0.03710;-10000000000.00000
172.59072;197.71651;0.03590;0.00086
172.59072;198.60130;0.03610;0.00057
172.59072;199.42250;0.03210;0.00436
172.59072;200.23669;0.03690;-10000000000.00000
172.59072;200.93201;0.03320;-10000000000.00000
172.59072;201.60040;0.03350;-10000000000.00000
172.59072;202.32800;0.03570;-10000000000.00000
172.59072;203.10561;0.04230;-10000000000.00000
172.59072;203.78149;0.03550;-10000000000.00000
